猪肚,肉禽蛋,22.0,22.0,22.0,,,斤,2022-04-17 00:00:00
猪板油,肉禽蛋,5.0,6.0,5.5,,,斤,2022-04-17 00:00:00
肥膘肉,肉禽蛋,4.0,5.0,4.5,,,斤,2022-04-17 00:00:00
猪腰子,肉禽蛋,12.0,13.0,12.5,,,斤,2022-04-17 00:00:00
猪心,肉禽蛋,6.0,7.0,6.5,,,斤,2022-04-17 00:00:00
猪肝,肉禽蛋,4.0,4.5,4.25,,,斤,2022-04-17 00:00:00
猪肺,肉禽蛋,3.0,3.5,3.25,,,个,2022-04-17 00:00:00
猪皮,肉禽蛋,3.0,5.0,4.0,,,斤,2022-04-17 00:00:00
猪肠头,肉禽蛋,15.0,16.0,15.5,,,斤,2022-04-17 00:00:00
猪肠,肉禽蛋,14.0,15.0,14.5,,,斤,2022-04-17 00:00:00
整牛,肉禽蛋,33.0,33.5,33.25,,,斤,2022-04-17 00:00:00
牛前腱,肉禽蛋,37.0,38.0,37.5,,,斤,2022-04-17 00:00:00
牛后腱,肉禽蛋,37.0,38.0,37.5,,,斤,2022-04-17 00:00:00
牛前腿,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
牛后腿,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
牛腰窝,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
牛柳,肉禽蛋,37.0,37.0,37.0,,里脊,斤,2022-04-17 00:00:00
精牛柳,肉禽蛋,38.0,40.0,39.0,,,斤,2022-04-17 00:00:00
牛腩,肉禽蛋,35.0,35.0,35.0,,,斤,2022-04-17 00:00:00
牛林,肉禽蛋,35.0,35.0,35.0,,,斤,2022-04-17 00:00:00
牛油,肉禽蛋,6.0,6.0,6.0,,,斤,2022-04-17 00:00:00
牛金钱腱,肉禽蛋,50.0,50.0,50.0,,,斤,2022-04-17 00:00:00
牛筋头巴脑,肉禽蛋,30.0,33.0,31.5,,,斤,2022-04-17 00:00:00
牛骨,肉禽蛋,5.0,5.0,5.0,,,斤,2022-04-17 00:00:00
牛排骨,肉禽蛋,31.0,32.0,31.5,,,斤,2022-04-17 00:00:00
牛板筋,肉禽蛋,35.0,36.0,35.5,,,斤,2022-04-17 00:00:00
牛尾,肉禽蛋,33.0,35.0,34.0,,,斤,2022-04-17 00:00:00
牛百叶,肉禽蛋,55.0,55.0,55.0,,,斤,2022-04-17 00:00:00
牛上脑,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
整羊,肉禽蛋,24.5,26.0,25.25,,,斤,2022-04-17 00:00:00
去骨羊前腿,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
去骨羊后腿,肉禽蛋,35.0,36.0,35.5,,,斤,2022-04-17 00:00:00
羊腰窝,肉禽蛋,32.0,32.0,32.0,,,斤,2022-04-17 00:00:00
羊肉片,肉禽蛋,36.0,38.0,37.0,,,斤,2022-04-17 00:00:00
羊腰子,肉禽蛋,15.0,15.0,15.0,,挂油,个,2022-04-17 00:00:00
羊蝎子,肉禽蛋,12.0,15.0,13.5,,普通,斤,2022-04-17 00:00:00
羊蝎子,肉禽蛋,25.0,26.0,25.5,,精品,斤,2022-04-17 00:00:00
羊排骨,肉禽蛋,25.0,25.0,25.0,,,斤,2022-04-17 00:00:00
羊尾巴油,肉禽蛋,8.0,9.0,8.5,,,斤,2022-04-17 00:00:00
羊小腿,肉禽蛋,22.0,23.0,22.5,,羊棒,斤,2022-04-17 00:00:00
羊腱子肉,肉禽蛋,35.0,36.0,35.5,,,斤,2022-04-17 00:00:00
羊上脑,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
羊骨头,肉禽蛋,10.0,11.0,10.5,,,斤,2022-04-17 00:00:00
羊腩,肉禽蛋,25.0,25.0,25.0,,,斤,2022-04-17 00:00:00
羊里脊,肉禽蛋,34.0,35.0,34.5,,,斤,2022-04-17 00:00:00
淘汰鸡,肉禽蛋,10.0,11.0,10.5,,干净膛,斤,2022-04-17 00:00:00
淘汰鸡,肉禽蛋,9.5,10.0,9.75,,净膛,斤,2022-04-17 00:00:00
仔鸡,肉禽蛋,7.5,7.5,7.5,,净膛,斤,2022-04-17 00:00:00
肉鸡,肉禽蛋,7.0,7.0,7.0,,,斤,2022-04-17 00:00:00
鸡胸,肉禽蛋,7.2,7.5,7.35,,,斤,2022-04-17 00:00:00
鸡翅,肉禽蛋,11.0,11.0,11.0,,,斤,2022-04-17 00:00:00
鸡翅尖,肉禽蛋,7.5,7.5,7.5,,,斤,2022-04-17 00:00:00
鸡翅中,肉禽蛋,22.0,22.0,22.0,,,斤,2022-04-17 00:00:00
鸡翅根,肉禽蛋,8.5,8.5,8.5,,,斤,2022-04-17 00:00:00
鸡边腿,肉禽蛋,7.0,7.0,7.0,,,斤,2022-04-17 00:00:00
鸡排腿,肉禽蛋,7.5,8.0,7.75,,,斤,2022-04-17 00:00:00
鸡琵琶腿,肉禽蛋,8.0,8.0,8.0,,,斤,2022-04-17 00:00:00
鸡胗,肉禽蛋,13.0,18.0,15.5,,,斤,2022-04-17 00:00:00
鸡爪,肉禽蛋,20.0,21.0,20.5,,,斤,2022-04-17 00:00:00
鸡心,肉禽蛋,6.3,6.5,6.4,,,斤,2022-04-17 00:00:00
鸡肝,肉禽蛋,3.0,3.0,3.0,,,斤,2022-04-17 00:00:00
鸡脖子,肉禽蛋,5.0,5.0,5.0,,去皮,斤,2022-04-17 00:00:00
鸡头,肉禽蛋,3.0,3.0,3.0,,,斤,2022-04-17 00:00:00
鸡架子,肉禽蛋,3.0,3.0,3.0,,,斤,2022-04-17 00:00:00
白条乌鸡,肉禽蛋,12.0,12.0,12.0,,净膛,斤,2022-04-17 00:00:00
黑爪公鸡,肉禽蛋,15.0,15.0,15.0,,净膛,斤,2022-04-17 00:00:00
白条湖鸭,肉禽蛋,7.0,7.0,7.0,,,斤,2022-04-17 00:00:00
鸭腿,肉禽蛋,6.5,7.0,6.75,,,斤,2022-04-17 00:00:00
箱鸡蛋,肉禽蛋,213.0,218.0,215.5,,,箱,2022-04-17 00:00:00
箱鸡蛋,肉禽蛋,4.84,4.95,4.9,,,斤,2022-04-17 00:00:00
散鸡蛋,肉禽蛋,5.1,5.1,5.1,,,斤,2022-04-17 00:00:00
生鸭蛋,肉禽蛋,6.8,7.5,7.15,,,斤,2022-04-17 00:00:00
熟鸭蛋,肉禽蛋,7.5,8.5,8.0,,,斤,2022-04-17 00:00:00
松花蛋,肉禽蛋,6.6,9.0,7.8,,,斤,2022-04-17 00:00:00
鹅蛋,肉禽蛋,11.5,13.0,12.25,,,斤,2022-04-17 00:00:00
鹌鹑蛋,肉禽蛋,7.0,8.0,7.5,,,斤,2022-04-17 00:00:00
柴鸡蛋,肉禽蛋,5.0,8.5,6.75,,,斤,2022-04-17 00:00:00
乌鸡蛋,肉禽蛋,7.5,8.5,8.0,,,斤,2022-04-17 00:00:00
鸵鸟蛋,肉禽蛋,90.0,100.0,95.0,,,个,2022-04-17 00:00:00
鸽子蛋,肉禽蛋,2.8,2.8,2.8,,,个,2022-04-17 00:00:00
鲤鱼,水产,6.5,7.0,6.75,,750g-1000g,斤,2022-04-17 00:00:00
鲤鱼,水产,7.0,7.5,7.25,,>1000g,斤,2022-04-17 00:00:00
草鱼,水产,9.0,9.5,9.25,,750g-1000g,斤,2022-04-17 00:00:00
草鱼,水产,9.0,9.5,9.25,,1500g左右,斤,2022-04-17 00:00:00
鲫鱼,水产,11.0,11.0,11.0,,100g-150g,斤,2022-04-17 00:00:00
鲫鱼,水产,11.5,12.0,11.75,,200g-250g,斤,2022-04-17 00:00:00
鲫鱼,水产,12.0,12.5,12.25,,350g-400g,斤,2022-04-17 00:00:00
胖头鱼,水产,12.5,12.5,12.5,,>2000g,斤,2022-04-17 00:00:00
胖头鱼,水产,12.0,12.0,12.0,,<2000g,斤,2022-04-17 00:00:00
武昌鱼,水产,10.0,11.0,10.5,,700g左右,斤,2022-04-17 00:00:00
鲢鱼,水产,4.5,6.0,5.25,,>1500g,斤,2022-04-17 00:00:00
鲢鱼,水产,4.0,4.5,4.25,,1000-1500g,斤,2022-04-17 00:00:00
鲶鱼,水产,4.5,4.5,4.5,,养殖,斤,2022-04-17 00:00:00
松花鱼,水产,12.0,12.0,12.0,,养殖,斤,2022-04-17 00:00:00
黑鱼,水产,11.0,13.0,12.0,,<1500g,斤,2022-04-17 00:00:00
黑鱼,水产,14.0,16.0,15.0,,>1500g,斤,2022-04-17 00:00:00
黄鳝,水产,36.0,36.0,36.0,,50g-100g,斤,2022-04-17 00:00:00
黄鳝,水产,38.0,38.0,38.0,,100g-200g,斤,2022-04-17 00:00:00
罗非鱼,水产,11.0,11.0,11.0,,活,斤,2022-04-17 00:00:00
虹鳟鱼,水产,23.0,23.0,23.0,,活,斤,2022-04-17 00:00:00
鲟鱼,水产,14.0,15.0,14.5,,活,斤,2022-04-17 00:00:00
青鱼,水产,12.0,13.0,12.5,,活,斤,2022-04-17 00:00:00
桂鱼,水产,37.0,38.0,37.5,,标桂,斤,2022-04-17 00:00:00
嘎鱼,水产,18.0,19.0,18.5,,>100g,斤,2022-04-17 00:00:00
嘎鱼,水产,21.0,21.0,21.0,,<100g,斤,2022-04-17 00:00:00
淡水鲈鱼,水产,18.0,19.0,18.5,,活,斤,2022-04-17 00:00:00
泥鳅,水产,14.0,16.0,15.0,,活,斤,2022-04-17 00:00:00
清江鱼,水产,15.8,16.5,16.15,,活,斤,2022-04-17 00:00:00
多宝鱼,水产,30.0,30.0,30.0,,活,斤,2022-04-17 00:00:00
黄花鱼,水产,15.0,17.0,16.0,国产,250g左右/鲜,斤,2022-04-17 00:00:00
黄花鱼,水产,18.0,19.0,18.5,国产,500g左右/鲜,斤,2022-04-17 00:00:00
黄花鱼,水产,20.0,20.0,20.0,国产,750g左右/鲜,斤,2022-04-17 00:00:00
平鱼,水产,6.0,7.0,6.5,国产,80g-100g/冻,斤,2022-04-17 00:00:00
平鱼,水产,12.0,15.0,13.5,国产,120g-130g/冻,斤,2022-04-17 00:00:00
平鱼,水产,22.0,24.0,23.0,国产,150g-200g/冻,斤,2022-04-17 00:00:00
平鱼,水产,36.0,37.0,36.5,国产,250g-300g/冻,斤,2022-04-17 00:00:00
鱿鱼,水产,15.0,15.0,15.0,,带头,斤,2022-04-17 00:00:00
鱿鱼,水产,20.0,20.0,20.0,,去头,斤,2022-04-17 00:00:00
海鲈鱼,水产,12.0,12.0,12.0,,鲜,斤,2022-04-17 00:00:00
墨鱼,水产,23.0,23.0,23.0,,鲜,斤,2022-04-17 00:00:00
金鲳鱼,水产,19.0,19.0,19.0,,400g-500g,斤,2022-04-17 00:00:00
金鲳鱼,水产,20.0,20.0,20.0,,500g-650g,斤,2022-04-17 00:00:00
白虾,水产,20.0,25.0,22.5,,冰鲜,斤,2022-04-17 00:00:00
白虾（笼装）,水产,44.5,45.0,44.75,,17-22头,斤,2022-04-17 00:00:00
白虾（笼装）,水产,42.0,43.0,42.5,,26-30头,斤,2022-04-17 00:00:00
小龙虾,水产,18.0,28.0,23.0,,活,斤,2022-04-17 00:00:00
鲍鱼,水产,11.0,12.0,11.5,,6-7头,个,2022-04-17 00:00:00
鲍鱼,水产,8.0,9.0,8.5,,8-9头,个,2022-04-17 00:00:00
鲍鱼,水产,5.0,6.0,5.5,,10-12头,个,2022-04-17 00:00:00
扇贝,水产,48.0,48.0,48.0,,>16cm/活,斤,2022-04-17 00:00:00
扇贝,水产,28.0,30.0,29.0,,10-12cm/活,斤,2022-04-17 00:00:00
扇贝,水产,28.0,28.0,28.0,,7-9cm/活,斤,2022-04-17 00:00:00
小红扇贝,水产,7.0,9.0,8.0,,活,斤,2022-04-17 00:00:00
钉螺,水产,7.0,8.0,7.5,,活,斤,2022-04-17 00:00:00
海螺,水产,17.0,20.0,18.5,,活（小）,斤,2022-04-17 00:00:00
海螺,水产,22.0,27.0,24.5,,活（中）,斤,2022-04-17 00:00:00
海螺,水产,33.0,36.0,34.5,,活（大）,斤,2022-04-17 00:00:00
竹节蛏,水产,23.0,25.0,24.0,,活（中）,斤,2022-04-17 00:00:00
蛏子,水产,15.0,15.0,15.0,,活,斤,2022-04-17 00:00:00
海虹,水产,8.0,8.0,8.0,,活,斤,2022-04-17 00:00:00
带子,水产,16.0,16.0,16.0,,活,斤,2022-04-17 00:00:00
生蚝,水产,12.0,12.0,12.0,,150g,斤,2022-04-17 00:00:00
生蚝,水产,14.0,14.0,14.0,,200g,斤,2022-04-17 00:00:00
黄蚬子,水产,19.0,20.0,19.5,,活,斤,2022-04-17 00:00:00
文蛤,水产,13.0,13.0,13.0,,活,斤,2022-04-17 00:00:00
白蛤,水产,8.0,8.0,8.0,,活,斤,2022-04-17 00:00:00
青蛤,水产,13.0,14.0,13.5,,活,斤,2022-04-17 00:00:00
花蛤,水产,6.0,7.0,6.5,,活,斤,2022-04-17 00:00:00
花蛤,水产,9.0,9.0,9.0,,活（无沙）,斤,2022-04-17 00:00:00
毛钳,水产,7.0,8.0,7.5,,活,斤,2022-04-17 00:00:00
田螺,水产,3.5,4.0,3.75,,去尾,斤,2022-04-17 00:00:00
甲鱼,水产,48.0,50.0,49.0,,仿野生,斤,2022-04-17 00:00:00
甲鱼,水产,36.0,37.0,36.5,,养殖,斤,2022-04-17 00:00:00
蚕蛹,水产,36.0,36.0,36.0,,活,斤,2022-04-17 00:00:00
牛蛙,水产,11.0,11.0,11.0,,活,斤,2022-04-17 00:00:00
海蜇头,水产,7.0,9.0,8.0,,腌渍,斤,2022-04-17 00:00:00
海蜇皮,水产,11.0,11.0,11.0,,腌渍,斤,2022-04-17 00:00:00
海蜇丝,水产,6.0,7.0,6.5,,腌渍,斤,2022-04-17 00:00:00
大白菜,蔬菜,1.2,1.3,1.25,鲁云浙,,斤,2022-04-16 00:00:00
娃娃菜,蔬菜,1.3,1.6,1.45,云豫,大,斤,2022-04-16 00:00:00
小白菜,蔬菜,0.9,1.1,1.0,冀,,斤,2022-04-16 00:00:00
圆白菜,蔬菜,1.2,1.7,1.45,冀鲁,暄,斤,2022-04-16 00:00:00
圆白菜,蔬菜,0.9,1.0,0.95,苏,露地,斤,2022-04-16 00:00:00
紫甘蓝,蔬菜,1.1,1.2,1.15,滇闽,,斤,2022-04-16 00:00:00
芹菜,蔬菜,1.8,2.3,2.05,冀津京,,斤,2022-04-16 00:00:00
西芹,蔬菜,2.0,2.5,2.25,豫辽,,斤,2022-04-16 00:00:00
菠菜,蔬菜,1.0,1.8,1.4,冀鲁,,斤,2022-04-16 00:00:00
莴笋,蔬菜,1.2,1.5,1.35,鲁皖津,,斤,2022-04-16 00:00:00
团生菜,蔬菜,1.2,2.0,1.6,云京冀,白球\净,斤,2022-04-16 00:00:00
散叶生菜,蔬菜,2.0,2.9,2.45,冀辽,毛\净,斤,2022-04-16 00:00:00
罗马生菜,蔬菜,3.6,3.7,3.65,冀滇,,斤,2022-04-16 00:00:00
油菜,蔬菜,1.0,1.2,1.1,冀鲁沪,,斤,2022-04-16 00:00:00
香菜,蔬菜,1.5,2.0,1.75,冀鲁豫,,斤,2022-04-16 00:00:00
茴香,蔬菜,1.5,2.0,1.75,冀,,斤,2022-04-16 00:00:00
韭菜,蔬菜,1.0,1.5,1.25,冀晋,,斤,2022-04-16 00:00:00
苦菊,蔬菜,1.5,2.5,2.0,冀辽,,斤,2022-04-16 00:00:00
油麦菜,蔬菜,0.8,1.3,1.05,云冀,,斤,2022-04-16 00:00:00
菜花,蔬菜,2.7,3.0,2.85,云,,斤,2022-04-16 00:00:00
散菜花,蔬菜,2.4,3.3,2.85,浙闽滇豫,,斤,2022-04-16 00:00:00
绿菜花,蔬菜,4.0,4.8,4.4,浙云,,斤,2022-04-16 00:00:00
绿豆芽,蔬菜,0.95,1.0,0.98,,,斤,2022-04-16 00:00:00
黄豆芽,蔬菜,0.85,0.9,0.88,,,斤,2022-04-16 00:00:00
番茄,蔬菜,2.0,3.0,2.5,蒙冀辽,黑框,斤,2022-04-16 00:00:00
番茄,蔬菜,2.8,3.5,3.15,甘蒙,泡沫箱,斤,2022-04-16 00:00:00
番茄,蔬菜,3.3,4.0,3.65,蒙,白框,斤,2022-04-16 00:00:00
黄瓜,蔬菜,1.0,1.5,1.25,鲁辽,袋\箱,斤,2022-04-16 00:00:00
黄瓜,蔬菜,2.0,3.0,2.5,冀,鲜干花,斤,2022-04-16 00:00:00
小黄瓜,蔬菜,2.5,4.0,3.25,辽鲁,旱\荷兰,斤,2022-04-16 00:00:00
茄子,蔬菜,1.2,2.5,1.85,蒙云鲁冀,,斤,2022-04-16 00:00:00
长茄,蔬菜,1.2,2.3,1.75,冀辽,,斤,2022-04-16 00:00:00
广茄,蔬菜,2.5,2.6,2.55,云粤,,斤,2022-04-16 00:00:00
线茄,蔬菜,1.8,4.0,2.9,冀云,,斤,2022-04-16 00:00:00
冬瓜,蔬菜,2.3,2.5,2.4,琼,吊,斤,2022-04-16 00:00:00
毛冬瓜,蔬菜,2.1,2.3,2.2,冀,长条,斤,2022-04-16 00:00:00
架豆,蔬菜,2.9,5.0,3.95,云鲁,,斤,2022-04-16 00:00:00
豆王,蔬菜,3.5,5.5,4.5,云鲁,,斤,2022-04-16 00:00:00
扁豆,蔬菜,2.5,4.5,3.5,云鲁,,斤,2022-04-16 00:00:00
豇豆,蔬菜,5.5,8.0,6.75,桂琼鲁,白（粗）\绿（细）,斤,2022-04-16 00:00:00
白不老,蔬菜,3.2,5.5,4.35,云,,斤,2022-04-16 00:00:00
油豆,蔬菜,4.5,6.6,5.55,云,,斤,2022-04-16 00:00:00
毛豆,蔬菜,7.3,7.5,7.4,琼,,斤,2022-04-16 00:00:00
玉米,蔬菜,2.3,2.5,2.4,琼粤,,斤,2022-04-16 00:00:00
花生,蔬菜,6.0,6.2,6.1,苏琼,,斤,2022-04-16 00:00:00
苦瓜,蔬菜,3.5,4.0,3.75,冀鲁,,斤,2022-04-16 00:00:00
丝瓜,蔬菜,2.5,5.0,3.75,冀鲁,,斤,2022-04-16 00:00:00
西葫芦,蔬菜,1.5,2.0,1.75,鲁,袋\箱,斤,2022-04-16 00:00:00
佛手瓜,蔬菜,2.5,2.8,2.65,琼,,斤,2022-04-16 00:00:00
贝贝南瓜,蔬菜,4.5,4.7,4.6,琼,,斤,2022-04-16 00:00:00
金丝南瓜,蔬菜,1.8,2.0,1.9,琼,,斤,2022-04-16 00:00:00
板栗南瓜,蔬菜,3.8,4.0,3.9,琼,,斤,2022-04-16 00:00:00
南北瓜,蔬菜,1.7,2.0,1.85,苏琼鲁粤,,斤,2022-04-16 00:00:00
尖椒,蔬菜,3.5,4.5,4.0,辽鲁蒙,袋\箱,斤,2022-04-16 00:00:00
红尖椒,蔬菜,9.0,10.0,9.5,鲁,,斤,2022-04-16 00:00:00
美人椒,蔬菜,20.0,21.0,20.5,鲁云,,斤,2022-04-16 00:00:00
螺丝椒,蔬菜,6.0,9.0,7.5,琼鲁蒙,精选,斤,2022-04-16 00:00:00
柿子椒,蔬菜,2.2,3.5,2.85,鲁闽蒙,袋\箱,斤,2022-04-16 00:00:00
线椒,蔬菜,10.0,12.0,11.0,鲁冀,新,斤,2022-04-16 00:00:00
杭椒,蔬菜,3.4,4.0,3.7,鲁,,斤,2022-04-16 00:00:00
小米椒,蔬菜,20.0,22.0,21.0,云琼,,斤,2022-04-16 00:00:00
彩椒,蔬菜,6.0,7.0,6.5,鲁冀,红\黄,斤,2022-04-16 00:00:00
白萝卜,蔬菜,0.7,1.1,0.9,川冀,,斤,2022-04-16 00:00:00
心里美,蔬菜,1.4,1.7,1.55,冀,泥\洗,斤,2022-04-16 00:00:00
卞萝卜,蔬菜,1.5,1.6,1.55,云,洗,斤,2022-04-16 00:00:00
青萝卜,蔬菜,2.0,2.3,2.15,津鲁,洗,斤,2022-04-16 00:00:00
青萝卜,蔬菜,0.8,1.4,1.1,津鲁,洗,斤,2022-04-16 00:00:00
胡萝卜,蔬菜,1.0,1.5,1.25,鲁闽,泥,斤,2022-04-16 00:00:00
胡萝卜,蔬菜,1.2,1.5,1.35,鲁闽,洗,斤,2022-04-16 00:00:00
土豆,蔬菜,0.9,1.2,1.05,冀,,斤,2022-04-16 00:00:00
土豆,蔬菜,1.5,1.9,1.7,云桂,新,斤,2022-04-16 00:00:00
葱头,蔬菜,1.6,1.9,1.75,甘,黄,斤,2022-04-16 00:00:00
葱头,蔬菜,1.3,1.5,1.4,云,红,斤,2022-04-16 00:00:00
山药,蔬菜,4.0,5.0,4.5,冀,脆\麻新,斤,2022-04-16 00:00:00
山药,蔬菜,6.0,7.5,6.75,豫,铁棍,斤,2022-04-16 00:00:00
莲藕,蔬菜,3.6,4.2,3.9,津,泥\洗,斤,2022-04-16 00:00:00
红薯,蔬菜,2.2,2.5,2.35,冀,龙薯九,斤,2022-04-16 00:00:00
红薯,蔬菜,3.0,3.5,3.25,冀,西瓜红,斤,2022-04-16 00:00:00
紫薯,蔬菜,3.0,3.5,3.25,,,斤,2022-04-16 00:00:00
茭白,蔬菜,4.0,5.0,4.5,粤,,斤,2022-04-16 00:00:00
荸荠,蔬菜,2.5,3.0,2.75,徽,,斤,2022-04-16 00:00:00
芋头,蔬菜,2.0,3.0,2.5,鲁,,斤,2022-04-16 00:00:00
姜,蔬菜,1.0,2.5,1.75,冀鲁,姜头\整,斤,2022-04-16 00:00:00
大蒜,蔬菜,2.5,3.5,3.0,豫苏鲁,老,斤,2022-04-16 00:00:00
大蒜,蔬菜,3.0,3.8,3.4,云,新,斤,2022-04-16 00:00:00
蒜米,蔬菜,2.6,3.6,3.1,鲁,机剥\手工,斤,2022-04-16 00:00:00
大葱,蔬菜,1.8,2.5,2.15,闽沪,,斤,2022-04-16 00:00:00
小葱,蔬菜,1.8,2.5,2.15,冀,,斤,2022-04-16 00:00:00
蒜苗,蔬菜,2.0,3.0,2.5,苏豫,,斤,2022-04-16 00:00:00
蒜黄,蔬菜,3.0,4.0,3.5,冀,,斤,2022-04-16 00:00:00
青蒜,蔬菜,1.5,2.0,1.75,鲁苏,,斤,2022-04-16 00:00:00
平菇,蔬菜,2.5,4.5,3.5,京,小叶,斤,2022-04-16 00:00:00
香菇,蔬菜,3.5,5.5,4.5,冀,,斤,2022-04-16 00:00:00
白玉菇,蔬菜,3.0,4.0,3.5,京,,斤,2022-04-16 00:00:00
口蘑,蔬菜,7.0,8.0,7.5,豫,,斤,2022-04-16 00:00:00
杏鲍菇,蔬菜,3.0,3.5,3.25,苏,,斤,2022-04-16 00:00:00
金针菇,蔬菜,3.0,3.5,3.25,辽,,斤,2022-04-16 00:00:00
椰青,水果,7.0,8.0,7.5,,,个,2022-04-16 00:00:00
菠萝,水果,2.0,2.5,2.25,,箱装（上六下六）,斤,2022-04-16 00:00:00
香水菠萝,水果,3.0,4.0,3.5,,,斤,2022-04-16 00:00:00
圣女果,水果,6.0,6.5,6.25,,千禧,斤,2022-04-16 00:00:00
百香果,水果,14.0,14.5,14.25,,,斤,2022-04-16 00:00:00
桑葚,水果,6.0,8.0,7.0,,,斤,2022-04-16 00:00:00
黑枣,水果,6.0,12.0,9.0,,,斤,2022-04-16 00:00:00
白草莓,水果,10.0,35.0,22.5,,日本淡雪,斤,2022-04-16 00:00:00
九九草莓,水果,9.0,16.0,12.5,,,斤,2022-04-16 00:00:00
甜宝草莓,水果,4.0,9.0,6.5,,奶油,斤,2022-04-16 00:00:00
红颜草莓,水果,4.0,9.0,6.5,,,斤,2022-04-16 00:00:00
蓝莓,水果,35.0,70.0,52.5,,红,斤,2022-04-16 00:00:00
火龙果,水果,5.2,10.0,7.6,,红,斤,2022-04-16 00:00:00
火龙果,水果,4.0,6.0,5.0,,白,斤,2022-04-16 00:00:00
板栗,水果,2.6,3.5,3.05,,,斤,2022-04-16 00:00:00
油栗,水果,6.0,10.0,8.0,,,斤,2022-04-16 00:00:00
木瓜,水果,4.0,4.5,4.25,,,斤,2022-04-16 00:00:00
柿饼,水果,6.0,12.0,9.0,,,斤,2022-04-16 00:00:00
甘蔗,水果,1.5,1.6,1.55,,,斤,2022-04-16 00:00:00
柠檬,水果,4.5,5.0,4.75,,,斤,2022-04-16 00:00:00
山楂,水果,4.0,6.0,5.0,,,斤,2022-04-16 00:00:00
姑娘果（灯笼果）,水果,10.0,25.0,17.5,,,斤,2022-04-16 00:00:00
鸭梨,水果,2.6,3.2,2.9,,,斤,2022-04-16 00:00:00
雪花梨,水果,2.5,3.0,2.75,,,斤,2022-04-16 00:00:00
皇冠梨,水果,4.0,4.3,4.15,,纸箱,斤,2022-04-16 00:00:00
南果梨,水果,1.0,4.0,2.5,,,斤,2022-04-16 00:00:00
丰水梨,水果,4.0,4.4,4.2,,,斤,2022-04-16 00:00:00
酥梨,水果,2.5,3.0,2.75,,,斤,2022-04-16 00:00:00
库尔勒香梨,水果,3.2,4.5,3.85,,,斤,2022-04-16 00:00:00
红香酥梨,水果,2.8,3.2,3.0,,7号,斤,2022-04-16 00:00:00
红啤梨,水果,5.0,5.5,5.25,,,斤,2022-04-16 00:00:00
京白梨,水果,1.6,2.5,2.05,,,斤,2022-04-16 00:00:00
耙耙柑,水果,3.2,6.6,4.9,,春见,斤,2022-04-16 00:00:00
鄂、湘、川脐橙,水果,2.0,3.8,2.9,,,斤,2022-04-16 00:00:00
伦晚脐橙,水果,2.0,4.0,3.0,,,斤,2022-04-16 00:00:00
血橙/二月红/中华红,水果,2.0,3.5,2.75,,,斤,2022-04-16 00:00:00
沃柑,水果,3.0,6.0,4.5,,贵妃柑,斤,2022-04-16 00:00:00
黄果柑,水果,1.2,1.6,1.4,,,斤,2022-04-16 00:00:00
冰糖橙,水果,1.3,3.5,2.4,,,斤,2022-04-16 00:00:00
芦柑,水果,1.2,2.6,1.9,,,斤,2022-04-16 00:00:00
马水桔,水果,2.8,3.2,3.0,,,斤,2022-04-16 00:00:00
金桔,水果,4.0,8.0,6.0,,,斤,2022-04-16 00:00:00
油桃,水果,5.0,10.0,7.5,,,斤,2022-04-16 00:00:00
蟠桃,水果,10.0,15.0,12.5,,,斤,2022-04-16 00:00:00
黄油桃,水果,9.0,12.0,10.5,,,斤,2022-04-16 00:00:00
春雪,水果,9.0,14.0,11.5,,,斤,2022-04-16 00:00:00
猕猴桃,水果,4.5,5.0,4.75,,徐香,斤,2022-04-16 00:00:00
猕猴桃,水果,3.0,3.8,3.4,,海沃德,斤,2022-04-16 00:00:00
李子,水果,9.0,12.0,10.5,,徐香,斤,2022-04-16 00:00:00
金太阳,水果,14.0,15.0,14.5,,海沃德,斤,2022-04-16 00:00:00
无籽小号-大号,水果,4.3,4.7,4.5,,,斤,2022-04-16 00:00:00
麒麟、甜蜜蜜,水果,5.5,6.5,6.0,,,斤,2022-04-16 00:00:00
黑美人,水果,3.5,4.0,3.75,,,斤,2022-04-16 00:00:00
甜王,水果,4.5,5.0,4.75,,,斤,2022-04-16 00:00:00
特小凤,水果,3.6,4.5,4.05,,,斤,2022-04-16 00:00:00
L600吊秧瓜,水果,5.8,6.5,6.15,,,斤,2022-04-16 00:00:00
国产香蕉,水果,3.6,4.0,3.8,,,斤,2022-04-16 00:00:00
南美、菲律宾香蕉,水果,3.8,4.3,4.05,,,斤,2022-04-16 00:00:00
泰国香蕉,水果,7.5,8.4,7.95,,帝王蕉,斤,2022-04-16 00:00:00
晓蜜25号,水果,5.0,5.5,5.25,,,斤,2022-04-16 00:00:00
黄金瓜,水果,4.8,6.0,5.4,,金蜜,斤,2022-04-16 00:00:00
玉菇,水果,5.4,5.7,5.55,,,斤,2022-04-16 00:00:00
网纹,水果,6.5,8.2,7.35,,,斤,2022-04-16 00:00:00
